ID,Title,News Logo,Alttext,Titletext,News Url,Body,UserIDNumber,Date
906,Pittard joins advisory board for RiseSmart,risesmart-news-logo.jpg,Pittard joins advisory board for RiseSmart,Pittard joins advisory board for RiseSmart,,"<p>Patrick S. “Pat” Pittard, the former chairman, president and chief executive officer of Heidrick & Struggles International Inc., has joined RiseSmart’s Advisory board. Read on for more info!</p>
",11,10/24/2009 0:00
911,RiseSmart raises $4.6 Million in Series A,risesmart-news-logo.jpg,RiseSmart raises $4.6 Million in Series A,RiseSmart raises $4.6 Million in Series A,http://startupmeme.com/,"<p>Here's more coverage of our funding round. We look forward to providing ""cost effective and tech savvy alternates to existing services"" for a long time to come!</p>
",11,10/21/2009 0:00
916,RiseSmart Gets $4.6M More,risesmart-news-logo.jpg,RiseSmart Gets $4.6M More,RiseSmart Gets $4.6M More,http://www.silicontap.com/risesmart_gets_4_6m_more/s-0024728.html,"<p>Busy news day! More coverage of our $4.6M funding round.</p>
",11,10/21/2009 0:00
926,Outplacement ‘Disruptor’ Gets $4.6 Million Investment,risesmart-news-logo.jpg,Outplacement ‘Disruptor’ Gets $4.6 Million Investment,Outplacement ‘Disruptor’ Gets $4.6 Million Investment,,"<p>Great coverage of our recent $4.6 million funding round.</p>
",11,10/21/2009 0:00
931,Web job startup RiseSmart raises $4.6M,risesmart-news-logo.jpg,Web job startup RiseSmart raises $4.6M,Web job startup RiseSmart raises $4.6M,http://www.bizjournals.com/sanjose/stories/2009/10/19/daily48.html,"<p>Read all about our latest funding round announced today.</p>
",11,10/21/2009 0:00
936,San Jose-Based RiseSmart Adds Another $4.6 Million to First Round,risesmart-news-logo.jpg,San Jose-Based RiseSmart Adds Another $4.6 Million to First Round,San Jose-Based RiseSmart Adds Another $4.6 Million to First Round,http://www.siliconvalleywire.com/svw/2009/10/san-jose-based-risesmart-adds-another-46-million-to-first-round.html,"<p>We're making headlines all over Silicon Valley with the news of our latest funding round!</p>
",11,10/21/2009 0:00
941,Outplacement Firms Struggle to Do Job,risesmart-news-logo.jpg,Outplacement Firms Struggle to Do Job,Outplacement Firms Struggle to Do Job,,"<p>Interesting statistic from this article: ""Executives estimate about 40% of workers offered outplacement services don't show up."" Fortunately, we're delighting the employees who come to us.</p>
",11,8/20/2009 0:00
946,Making the Best of a Bad Situation,risesmart-news-logo.jpg,Making the Best of a Bad Situation,Making the Best of a Bad Situation,http://www.entrepreneur.com/article/203086,"<p>Great profile of RiseSmart's Transition Concierge solution. Nice to be singled out for our efforts to help laid-off workers beat the recession!</p>
",11,8/19/2009 0:00
951,Technology: Outplacement - a cost effective way of supporting redundant staff?,risesmart-news-logo.jpg,Technology: Outplacement - a cost effective way of supporting redundant staff?,Technology: Outplacement - a cost effective way of supporting redundant staff?,http://www.hrmagazine.co.uk/hr/features/1014903/technology-outplacement-cost-effective-supporting-redundant-staff,"<p>Nice piece about the current state of outplacement, featuring RiseSmart and our CEO, Sanjay Sathe...who had this to say: ""We believe RiseSmart Transition Concierge is a classic example of disruptive innovation, and we expect nothing less than to turn the current, bloated corporate outplacement market on its head."" Rock on!</p>
",11,5/1/2009 0:00
956,Off-shoring Job Placement Services,risesmart-news-logo.jpg,Off-shoring Job Placement Services,Off-shoring Job Placement Services,,"<p>Nice coverage from BusinessWeek! We loved this assessment from Steve Hamm, Senior Writer, BusinessWeek: ""The business model makes a lot of sense, and executives at ACS and Tenant sing RiseSmart's praises. Now it's ramp-up time. And, man, does RiseSmart have a lot of potential business on its plate..."" W00t!</p>
",11,2/2/2009 0:00
961,"Total Picture Radio: RiseSmart Premium ""Job Concierge"" Service for $100K-Plus Job Seekers",risesmart-news-logo.jpg,"Total Picture Radio: RiseSmart Premium ""Job Concierge"" Service for $100K-Plus Job Seekers","Total Picture Radio: RiseSmart Premium ""Job Concierge"" Service for $100K-Plus Job Seekers",http://www.totalpicture.com/career-podcast-interview-channels/career-leadership-interviews/1187-sanjay-sathe-president-a-ceo-risesmart.html,"<p>Read the transcript of this exclusive interview with our CEO, Sanjay Sathe, about RiseSmart's approach to outplacement.</p>
",11,12/19/2008 0:00
